header,apn,address,hearing_officer,program_analyst,petition_type,date_filed,hearing_date,mediation_date,appeal_hearing_date,case_progress,grounds_tenant,grounds_landlord,date_scraped
"CASE NUMBER:  T19-0341   
 Petition Number:  10801",,9724 Mountain Blvd.,Linda Moroz,Robert Costa,Tenant,07-09-2019,12-04-2019,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
07-09-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-23-2019
Activity
Notice of case mailed
Status
Completed
Date of Activity
09-23-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
10-28-2019
Activity
Other
Status
Completed
Date of Activity
10-03-2019
Activity
Administrative Decision
Status
Submitted
Date of Activity
11-01-2019
Activity
Other
Status
Completed
Date of Activity
11-01-2019
Activity
Administrative Decision
Status
Completed
Date of Activity
11-04-2019
Activity
Appeal Due
Status
Action needed
Date of Activity
11-24-2019
Activity
Case closed
Status
Completed
Date of Activity
02-24-2020","Grounds
Incorrect Rent Increase
Description
a) The CPI and/or banked rent increase notice I was given was calculated incorrectly.
Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Pre Approval of Increase
Description
c) I received a rent increase notice before the property owner received approval from the Rent Adjustment Program for such an increase and the rent increase exceeds the CPI Adjustment and the available banked
rent increase.
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Rent Increase Violates State Law
Description
f) The rent increase notice(s) was (were) not given to me in compliance with State law.",,2022-03-23
"CASE NUMBER:  T19-0340   
 Petition Number:  10800",029 109000206,3724 Mountain Blvd,Linda Moroz,Robert Costa,Tenant,07-02-2019,06-10-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
07-02-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-23-2019
Activity
Notice of case mailed
Status
Completed
Date of Activity
09-23-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
10-28-2019
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
12-04-2019
Activity
Hearing Decision
Status
Submitted
Date of Activity
02-04-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
02-05-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
02-25-2020
Activity
Appealed
Status
Completed
Date of Activity
02-18-2020
Activity
Appeal submitted
Status
Submitted
Date of Activity
02-18-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
06-10-2020
Activity
New hearing scheduled
Status
Completed
Date of Activity
02-24-2020
Activity
Order
Status
Submitted
Date of Activity
02-24-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
02-24-2020
Activity
Order
Status
Notification sent
Date of Activity
02-25-2020
Activity
Other
Status
Completed
Date of Activity
05-20-2020
Activity
Other
Status
Completed
Date of Activity
05-27-2020
Activity
Other
Status
Completed
Date of Activity
06-08-2020
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
06-12-2020
Activity
Hearing Decision
Status
Submitted
Date of Activity
06-12-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
06-12-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
07-02-2020
Activity
Certificate of Exemption
Status
Submitted
Date of Activity
08-15-2020
Activity
Certificate of Exemption Mailed 
Status
Completed
Date of Activity
09-14-2020
Activity
Case closed
Status
Completed
Date of Activity
01-26-2021","Grounds
Incorrect Rent Increase
Description
a) The CPI and/or banked rent increase notice I was given was calculated incorrectly.
Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-23
"CASE NUMBER:  T19-0339   
 Petition Number:  10799",,9724 Mountain Blvd.,Linda Moroz,Robert Costa,Tenant,07-02-2019,06-10-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
07-02-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-23-2019
Activity
Notice of case mailed
Status
Completed
Date of Activity
09-23-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
10-28-2019
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
12-04-2019
Activity
Additional documentation
Status
Completed
Date of Activity
01-02-2020
Activity
Hearing Decision
Status
Submitted
Date of Activity
02-04-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
02-05-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
02-25-2020
Activity
Appeal Document Submitted 
Status
Completed
Date of Activity
02-18-2020
Activity
Appeal submitted
Status
Submitted
Date of Activity
02-18-2020
Activity
New hearing scheduled
Status
Completed
Date of Activity
02-24-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
06-10-2020
Activity
Order
Status
Submitted
Date of Activity
02-24-2020
Activity
Order
Status
Notification sent
Date of Activity
02-25-2020
Activity
Other
Status
Completed
Date of Activity
05-20-2020
Activity
Other
Status
Completed
Date of Activity
05-27-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
06-03-2020
Activity
Other
Status
Completed
Date of Activity
06-08-2020
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
06-12-2020
Activity
Hearing Decision
Status
Submitted
Date of Activity
06-12-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
06-12-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
07-02-2020
Activity
Certificate of Exemption
Status
Submitted
Date of Activity
08-15-2020
Activity
Certificate of Exemption Mailed 
Status
Completed
Date of Activity
09-14-2020
Activity
Case closed
Status
Completed
Date of Activity
01-26-2021","Grounds
Incorrect Rent Increase
Description
a) The CPI and/or banked rent increase notice I was given was calculated incorrectly.
Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-23
"CASE NUMBER:  L19-0134   
 Petition Number:  10798",027084801000,3140 E. 27th Street,Cometria Cooper,Keith Mason,Property Owner,05-29-2019,12-19-2019,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
05-29-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-23-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
09-23-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
10-28-2019
Activity
Analyst review
Status
Under review
Date of Activity
10-07-2019
Activity
Analyst review
Status
Under review
Date of Activity
10-07-2019
Activity
Tenant response submitted
Status
Submitted
Date of Activity
10-23-2019
Activity
Other
Status
Completed
Date of Activity
11-01-2019
Activity
1st Deficiency Notice
Status
Completed
Date of Activity
11-19-2019
Activity
New document submitted
Status
Completed
Date of Activity
11-30-2019
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
03-02-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
03-02-2020
Activity
Hearing Completed/Decision In-Process
Status
Submitted
Date of Activity
12-19-2019
Activity
Hearing Decision
Status
Submitted
Date of Activity
03-05-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
03-06-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
03-26-2020
Activity
Case closed
Status
Submitted
Date of Activity
12-27-2021
Activity
Corrected Hearing Decision 
Status
Submitted
Date of Activity
02-11-2022",,"Reason
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-23
"CASE NUMBER:  L19-0180   
 Petition Number:  10797",,"288 Whitmore Street
#217",Cometria Cooper,Margaret Sullivan,Property Owner,09-23-2019,01-16-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
09-23-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
10-08-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
10-08-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-09-2020
Activity
Case assigned
Status
Completed
Date of Activity
10-08-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
10-09-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
11-13-2019
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
01-16-2020
Activity
Amended Notice of Hearing 
Status
Notification sent
Date of Activity
12-26-2019
Activity
Hearing Completed/Decision In-Process
Status
Submitted
Date of Activity
01-16-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
07-24-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
08-13-2020
Activity
Order
Status
Completed
Date of Activity
07-22-2020
Activity
Case closed
Status
Submitted
Date of Activity
12-27-2021
Activity
Corrected Hearing Decision 
Status
Submitted
Date of Activity
02-14-2022
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
02-16-2022
Activity
Appeal Due
Status
Action needed
Date of Activity
03-08-2022",,"Reason
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-23
"CASE NUMBER:  T19-0337   
 Petition Number:  10796",,2889 Ford Street,Linda Moroz,Robert Costa,Tenant,07-02-2019,01-21-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
07-02-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-23-2019
Activity
Notice of case mailed
Status
Completed
Date of Activity
09-23-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
10-28-2019
Activity
Owner response submitted
Status
Completed
Date of Activity
10-10-2019
Activity
Response Mailed
Status
Completed
Date of Activity
10-14-2019
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
01-21-2020
Activity
Hearing Decision
Status
Submitted
Date of Activity
02-27-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
02-28-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
03-19-2020
Activity
Certificate of Exemption
Status
Submitted
Date of Activity
08-15-2020
Activity
Certificate of Exemption Mailed 
Status
Completed
Date of Activity
09-14-2020
Activity
Case closed
Status
Completed
Date of Activity
01-26-2021","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Exemption Based on Fraud or Mistake
Description
l) I wish to contest my unit is exempt from the Rent Adjustment Ordinance because the exemption was based on fraud or mistake (OMC 8.22, Article 1)",,2022-03-23
"CASE NUMBER:  L19-0133   
 Petition Number:  10795",043 462002200,2480 82nd Ave,Cometria Cooper,Robert Costa,Property Owner,05-20-2019,12-19-2019,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
05-20-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-23-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
09-23-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
10-28-2019
Activity
Deficiency Letter Mailed
Status
Completed
Date of Activity
12-02-2019
Activity
Voluntary Dismissal
Status
Submitted
Date of Activity
12-18-2019
Activity
Voluntary Dismissal
Status
Completed
Date of Activity
12-20-2019
Activity
Case closed
Status
Completed
Date of Activity
06-26-2020",,"Reason
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-23
"CASE NUMBER:  L19-0132   
 Petition Number:  10794",036 242106500,4634 Congress Ave,Stephen Kasdin,Margaret Sullivan,Property Owner,05-14-2019,01-16-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
05-14-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-23-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
09-23-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
10-28-2019
Activity
New hearing scheduled
Status
Submitted
Date of Activity
09-24-2019
Activity
New hearing scheduled
Status
Notification sent
Date of Activity
09-25-2019
Activity
Voluntary Dismissal
Status
Submitted
Date of Activity
12-20-2019
Activity
Voluntary Dismissal
Status
Completed
Date of Activity
12-23-2019
Activity
Voluntary Dismissal
Status
Submitted
Date of Activity
12-12-2019
Activity
Case closed
Status
Completed
Date of Activity
06-18-2020",,"Reason
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-23
"CASE NUMBER:  L19-0131   
 Petition Number:  10793",48-6335-9,11240 Golf Links Rd.,Cometria Cooper,Keith Mason,Property Owner,05-14-2019,02-20-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
05-14-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-23-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
09-23-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
10-28-2019
Activity
Analyst review
Status
Under review
Date of Activity
10-07-2019
Activity
Deficiency Letter Sent to Property Owner
Status
Notification sent
Date of Activity
11-21-2019
Activity
Administrative Decision
Status
Submitted
Date of Activity
12-06-2019
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
02-20-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
01-02-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
01-02-2020
Activity
Hearing Completed/Decision In-Process
Status
Submitted
Date of Activity
02-20-2020
Activity
Order
Status
Submitted
Date of Activity
08-04-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
08-07-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
08-27-2020
Activity
Case closed
Status
Submitted
Date of Activity
12-27-2021",,"Reason
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-23
"CASE NUMBER:  L19-0181   
 Petition Number:  10792",,2690 Harrison Street,Linda Moroz,Keith Mason,Property Owner,09-21-2019,02-25-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
09-21-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
10-09-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
10-09-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-25-2020
Activity
Case assigned
Status
Completed
Date of Activity
10-09-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
10-16-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
11-20-2019
Activity
1st Deficiency Notice
Status
Completed
Date of Activity
01-23-2020
Activity
Additional documentation
Status
Submitted
Date of Activity
01-27-2020
Activity
Additional documentation
Status
Submitted
Date of Activity
01-27-2020
Activity
Additional documentation
Status
Submitted
Date of Activity
01-27-2020
Activity
Additional documentation
Status
Submitted
Date of Activity
01-27-2020
Activity
Additional documentation
Status
Submitted
Date of Activity
01-27-2020
Activity
Additional documentation
Status
Submitted
Date of Activity
01-27-2020
Activity
Additional documentation
Status
Submitted
Date of Activity
01-27-2020
Activity
Additional documentation
Status
Submitted
Date of Activity
01-27-2020
Activity
Other
Status
Notification sent
Date of Activity
02-05-2020
Activity
Hearing Decision
Status
In-process
Date of Activity
06-17-2020
Activity
Hearing Decision
Status
Submitted
Date of Activity
09-14-2020
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
09-14-2020
Activity
Other
Status
Completed
Date of Activity
01-11-2021
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
01-11-2021
Activity
Case closed
Status
Completed
Date of Activity
01-11-2021",,"Reason
Capital Improvements",2022-03-23
"CASE NUMBER:  L19-0130   
 Petition Number:  10791",37-2551-6,3750 McClelland Street,Cometria Cooper,Robert Costa,Property Owner,05-14-2019,12-05-2019,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
05-14-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-20-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
09-23-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
10-28-2019
Activity
Hearing Completed/Decision In-Process
Status
Submitted
Date of Activity
12-05-2019
Activity
Hearing Decision
Status
Submitted
Date of Activity
02-06-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
02-07-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
02-27-2020
Activity
Case closed
Status
Completed
Date of Activity
06-26-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
02-10-2022
Activity
Appeal Due
Status
Action needed
Date of Activity
03-02-2022
Activity
Corrected Hearing Decision 
Status
Submitted
Date of Activity
02-10-2022",,"Reason
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-23
"CASE NUMBER:  T19-0335   
 Petition Number:  10790",,3273 Lynde Street,Maimoona Ahmad,Robert Costa,Tenant,06-28-2019,01-15-2020,,01-07-2021,"Activity
Petition submitted
Status
Submitted
Date of Activity
06-28-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-20-2019
Activity
Notice of case mailed
Status
Completed
Date of Activity
09-20-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
10-25-2019
Activity
Hearing Completed/Decision In-Process
Status
Submitted
Date of Activity
01-15-2020
Activity
Hearing Decision
Status
Submitted
Date of Activity
07-07-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
07-10-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
07-30-2020
Activity
Appeal submitted
Status
Submitted
Date of Activity
07-30-2020
Activity
Analyst Assigned
Status
Completed
Date of Activity
08-17-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
01-15-2020
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
01-07-2021
Activity
Notice of Appeal Hearing Mailed 
Status
Notification sent
Date of Activity
12-15-2020
Activity
Appeal Decision Mailed 
Status
Notification sent
Date of Activity
03-05-2021
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
05-21-2021
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
05-21-2021
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
05-21-2021
Activity
Remand Hearing Date Scheduled
Status
Completed
Date of Activity
07-26-2021
Activity
Order
Status
Submitted
Date of Activity
04-27-2021
Activity
Analyst Assigned
Status
Completed
Date of Activity
04-28-2021
Activity
Other
Status
Completed
Date of Activity
04-28-2021
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
04-28-2021
Activity
Order
Status
Completed
Date of Activity
04-28-2021
Activity
Additional documentation
Status
Completed
Date of Activity
07-12-2021
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
07-13-2021
Activity
Translation services requested
Status
Completed
Date of Activity
07-13-2021
Activity
Other
Status
Completed
Date of Activity
07-13-2021
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
07-26-2021
Activity
Remand Decision
Status
Submitted
Date of Activity
10-21-2021
Activity
Appeal Due
Status
Action needed
Date of Activity
11-10-2021
Activity
Remand Decision
Status
Completed
Date of Activity
10-21-2021
Activity
Appeal Due
Status
Action needed
Date of Activity
11-10-2021
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
11-19-2021
Activity
Appeal Due
Status
Action needed
Date of Activity
12-09-2021
Activity
Case closed
Status
Completed
Date of Activity
01-05-2022
Activity
Other
Status
Completed
Date of Activity
02-01-2022
Activity
Case closed
Status
Completed
Date of Activity
02-02-2022","Grounds
Incorrect Rent Increase
Description
a) The CPI and/or banked rent increase notice I was given was calculated incorrectly.
Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Pre Approval of Increase
Description
c) I received a rent increase notice before the property owner received approval from the Rent Adjustment Program for such an increase and the rent increase exceeds the CPI Adjustment and the available banked
rent increase.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Rent Increase Violates State Law
Description
f) The rent increase notice(s) was (were) not given to me in compliance with State law.
Grounds
Health, Safety, Code Violations
Description
h) There is a current health, safety, fire, or building code violation in my unit, or there are serious problems with the conditions in the unit because the owner failed to do requested repair and maintenance.
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-23
"CASE NUMBER:  L19-0128   
 Petition Number:  10789",048D729704800,8801 Skyline Blvd,Cometria Cooper,Robert Costa,Property Owner,05-07-2019,01-28-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
05-07-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-20-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
09-20-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
10-25-2019
Activity
Analyst review
Status
Under review
Date of Activity
10-07-2019
Activity
Analyst review
Status
Completed
Date of Activity
10-22-2019
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
01-28-2020
Activity
Updated Party Contact Information
Status
Completed
Date of Activity
11-20-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
11-20-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
12-25-2019
Activity
Amended Notice of Hearing 
Status
Notification sent
Date of Activity
11-20-2019
Activity
Additional documentation
Status
Completed
Date of Activity
01-21-2020
Activity
Hearing Completed/Decision In-Process
Status
Submitted
Date of Activity
01-28-2020
Activity
Order Granting 
Status
Submitted
Date of Activity
07-27-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
08-03-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
08-23-2020
Activity
Case closed
Status
Submitted
Date of Activity
12-27-2021
Activity
Corrected Hearing Decision 
Status
Submitted
Date of Activity
02-14-2022
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
02-16-2022
Activity
Appeal Due
Status
Action needed
Date of Activity
03-08-2022",,"Reason
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-23
"CASE NUMBER:  T19-0334   
 Petition Number:  10788",,1034 Willow Street,Elan Lambert,Robert Costa,Tenant,06-28-2019,03-02-2020,02-25-2020,,"Activity
Petition submitted
Status
Submitted
Date of Activity
06-28-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-19-2019
Activity
Notice of case mailed
Status
Completed
Date of Activity
09-20-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
10-25-2019
Activity
Deficiency Letter Mailed
Status
Completed
Date of Activity
10-04-2019
Activity
Additional documentation
Status
Completed
Date of Activity
10-14-2019
Activity
Owner response submitted
Status
Completed
Date of Activity
10-10-2019
Activity
Response Mailed
Status
Completed
Date of Activity
10-14-2019
Activity
Mediation request
Status
Completed
Date of Activity
10-14-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
10-16-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
10-16-2019
Activity
Case assigned
Status
In-process
Date of Activity
12-10-2019
Activity
Case assigned
Status
Completed
Date of Activity
12-10-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-10-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-10-2019
Activity
Hearing date change requested
Status
Completed
Date of Activity
12-13-2019
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
05-18-2020
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-17-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-17-2019
Activity
Mediation
Status
Completed
Date of Activity
12-17-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-17-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-17-2019
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
03-02-2020
Activity
Mediation Date Scheduled
Status
Completed
Date of Activity
02-25-2020
Activity
Amended Notice of Hearing 
Status
Notification sent
Date of Activity
12-18-2019
Activity
Settlement Agreement
Status
Completed
Date of Activity
02-25-2020
Activity
Case closed
Status
Completed
Date of Activity
08-25-2020","Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Rent Increase Violates State Law
Description
f) The rent increase notice(s) was (were) not given to me in compliance with State law.
Grounds
Health, Safety, Code Violations
Description
h) There is a current health, safety, fire, or building code violation in my unit, or there are serious problems with the conditions in the unit because the owner failed to do requested repair and maintenance.
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.",,2022-03-23
"CASE NUMBER:  T19-0333   
 Petition Number:  10787",,1298 East 34th Street,Marguerita Fa-Kaji,Margaret Sullivan,Tenant,06-27-2019,01-15-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
06-27-2019
Activity
Case assigned
Status
Completed
Date of Activity
09-19-2019
Activity
Notice of case mailed
Status
Completed
Date of Activity
09-20-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
10-25-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-11-2019
Activity
Owner response submitted
Status
Submitted
Date of Activity
10-25-2019
Activity
Response Mailed
Status
Completed
Date of Activity
01-07-2020
Activity
Involuntary Dismissal
Status
Submitted
Date of Activity
01-15-2020
Activity
Involuntary Dismissal
Status
Completed
Date of Activity
01-16-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
02-05-2020
Activity
Case closed
Status
Submitted
Date of Activity
02-05-2020","Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
Rent Increase Violates State Law
Description
f) The rent increase notice(s) was (were) not given to me in compliance with State law.
Grounds
Health, Safety, Code Violations
Description
h) There is a current health, safety, fire, or building code violation in my unit, or there are serious problems with the conditions in the unit because the owner failed to do requested repair and maintenance.
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-23
